Tag,Comment
1, the diagrams have been enlarged and are now visible. good improvement. however i still feel that computer made would have looked cleaner.
1, yes the design includes test plan in the end. this too is very abstract about lines total and just states the use cases. tip use the it should format or at least describe the simple manual testing that can be done.
1,they have diagram which pretty much does it job. i am not in favor of the ui they have put. they could have used any software for the same which would have made it legible.
1,ui and diagrams are descriptive. however more information should be conveyed to how to solve the problem
1,test plan too brief. could add scenarios and description.
1,even though few test cases have been provided i feel like it could have been more detailed with the steps involved in the testing.
1,the issues have been identified and documented clearly. however little more of explanation is required for the solutions proposed for issues. they seem to me at very high level.
1,yes the authors have nicely explained the changes to be made. this includes the flow diagrams diagrams and many of the screenshots. good work team. suggestion could include screenshots if any of the test plans implemented.
1,the author has very well given background of the system and the problem which forms lucid idea of the changes intended by the author in the system. however the author has only given very high level view of the changes to be incorporated in the system. there is not much of an explanation nor an implementation.
1,yes they have been thorough in their approach and this has been project implemented to perfection. they have not only given proper diagrams and the like but they are yet to implement the code and showcase in the diagram for review section.
1,the problems are described very nicely. when it comes to changes to be made files to be modified are given. i feel more explanation needs to be given with respect to changes in these files for each problem stating why this file needs to be changed and what the impact will be.
1,the doc is very well written. its like blueprint to the project. really appreciate the team efforts.
1,team have explained the problem steps to reproduce are really very clear. solution part could have been explained better. overall its good work
1,the team has included all the details required to implement the given requirement. the has complete details related to requirements analysis of current designs and changes required to achieve the required functionality. overall great job. the team did great work in analyzing the issues and designing solutions for the issues. the ui mock ups are included for all the issues which makes the document very easy to understand.
1,mostly yes. but the working flow could have been explained better with the flow diagrams.
1,given diagram which are explaining the functionality appropriately but class diagram would have been better to explain the detail code level change
1,there are some test plans in place and others will be done after the bugs are generated. suggestions it would have been great to have screenshots of the test plans.
1,the author has made test plan but it is reactive instead of proactive. the test plan for the changes to be incorporated could be improved bit further by further consideration about the usage scenario.
1,make include more details for test plan other than that the looks very good.
1,tests are given at very high level and need to be described properly.
1,the team has included the test plan design but the documentation is missing on the scenarios that will be tested after the implementation how the team will be testing it what are the automated test that will be created and also the manual test plan. how an end user can test the end to end requirements should also be part of the design.
1,test plans are present but have not explained in detail. a brief description of the use case with the test plan and spec would be perfect
1,documentation can be improved. include more details about the controllers method team is planning to change add.
1,design looks clear just need to add what files will be added and what files will be modified to make the design more sound.
1,yes it seems very sound. they list what they are going to do in fields.
1,yes it seems like sound however the authors could add some principles and patterns into it.
1,maybe add class diagram but newly added flowchart and database diagram make the design more clear.
1,the team have done good job explaining their project. but i feel the team should have detailed their explanation of the implementation more. also the test cases should have been included in more detail.
1,overall the report was concise and fairly clear about what changes were being made to the system. however the need for the rails internationalization api in addition to the cloud translation api was not explained. also the report mentioned that strings in the actual code were not changing which should have been explained in more detail.
1,the changes are clearly mentioned they are very clear what and where to make changes. only suggestion would be to include more about how these changes are going to be done.
1,yes authors have done well to explain the changes being done in the project. i think i wish they would have added is the details of languages they are supporting. also they do mention that they will add extra column to languages table they could have pasted the new schema in the doc
1,no design found on the not sure if any design diagram is needed but flow diagram to test the changes can be helpful.
1,the design is quite good. it clearly explains what needs to be done and where the changes will be made. however the only suggestion would be to include more diagrams so that the design becomes more clear and understandable.
1,design looks good at high level though specific details about implementation are still missing. i would expect that here. they also state that they are using translate details on what api they will be using would have been helpful
1,the design is simple the authors have discussed the changes like allowing instructor to change language of course and adding multi language support in the design. one suggestion is that the authors could have described the difference between static and dynamic strings used in this context. especially since they specify that only static strings will be translated but dynamic strings will remain in english.
1,the authors have explained well regarding their design approach to support hindi language but it has not mentioned if their design is flexible enough to add another languages in the future. i think they can mention if their design can accomodate other languages easily or not.
1,the explanations are more than sufficient. not only have the authors explained the changes to the system but also explained the reasoning for considering those changes. i like the way that they also explained the other different ways they could ve integrated the metrics but avoided those methods with sufficient reasoning for the team has also given an explanation of their database design modifications would be like which is good.
1,yes. the team intends to use grade controller to show metric which would be good place to implement this functionality. the idea to involve instructors because of requests hour limit may complicate the project. another idea would be to update metrics with round robin scheduling of get requests.
1,yes they included some design principles which is good. maybe the authors could add some design patterns into 
1,maybe add some design diagrams rather than just have screenshots.
1,the design appears to be sound for most part of it. the linking between the different sections seems appropriate. the only issue i have is with the mock up in the design details second change mock up number. i think that the bar chart is being displayed for each and every day. i feel that is not only highly unnecessary but also would be very overwhelming for the instructor to process all this information because it is common knowledge that many students do not begin projects until few days weeks would have passed since the assignment is posted. so that would leave the initial few days of the bar chart empty with nothing valuable to show the duration of each project varies from project to project. assignment had duration of about days. this would mean that there would be about bar charts for each day which would be quite difficult for the ta instructor to process for just one team let alone for so many other teams they need to evaluate. suggestions instead of providing bar chart for each day aggregate it to bar chart for each week or one in days. and then maybe towards the deadline or like week before the deadline you could switch to per day. or provide an option to switch between the scaling of time periods like week days day etc.
1,yes the api integration looks good. the only part missing was perhaps they could have documented the rest calls that they are going to make in the document as well. usage of existing gems is good and eases lot of implementation pains
1,there were mock ups of the final result of the project however there were no diagrams. i think the diagrams are not necessary for this project since the flow of how the instructor will change the language is fairly simple and one can understand it by just reading the document. maybe they could have done mock up of how some of the other views would have looked like once the language has changed. especially the pages with flash messages if any. currently they have just shown the proposed changes on the page where the instructor will change the language.
1,the idea to involve instructors because of requests hour limit may complicate the project. another idea would be to update metrics with round robin scheduling of get requests.
1,though this project does require any diagram as such. however flowchart showing the work flow would have made the design document better and efficient.
1,the screenshots for the view are great they help in understanding the problem statement and the solution. however the design document lacks use case or class diagrams on how external entity interacts with the system and gets response. since the authors are using external api it would have been good if they could give more details request and response
1, have clearly mentioned when will api be hit to retrieve the data and which gem will be used.
1,yes the authors are using already existing gems for the implementation. i would have liked to see section on caching if any. rest the solution proposed looks simple and straightforward and looks that it will easily integrate into the current system
1,the team have written test plan. but i feel more test cases could have been written to test the edge cases. also the team could have explained their test cases in more detail.
1,the test plan is clear and effective but shallow. manual testing is good but more description should be provided for the automated testing.
1,as there are ui changes test plan is not required but basic stepwise description of how to see the required output can be helpful
1,use case diagram is present but it would have been nice to see sequence diagram to understand the flow.
1,the design includes brief test plan that lists three scenarios namely the regular steps to update course page to hindi checking if edit assignment page has also been translated and checking if other pages are translated. some more test cases like checking if the change in language is reflected from student login could have been included. the authors specify that spec and capybara is used for testing the new feature.
1,the use case diagram appears to be slightly incorrect. the symbol for an should be stick figure not rectangle. but that is minor error. also the use case diagram details mention student as an actor but the diagram shows no instance of student as an actor. i think the student as an actor should be included because in the current use case only the instructor is the primary actor and the assignment should have been submitted by the time the instructor views the scores thus requiring no involvement from the students at that point in of primary sequence in the use case diagram details seems highly unnecessary and potentially unrelated.
1,there are enough aids such as diagrams and screen shots. the authors explicitly mention that there are no db changes so no need of an er diagram. although i would have liked some class level details to be mentioned in the document that would help to dig more about the design changes
1,the test plan briefly mentions the scenarios the team plans to test. they can add more about the test cases if possible.
1,the test plan does include high level of testing scenarios the team plans to cover. i would suggest the team should add bed tests so they can test the same after the development phase is over.
1,the test plan seems adequate at this stage edge cases may need to be considered at later stage.
1,few more test cases can be added
1,few test plan is written. the team can add more test plan.
1,good test plan. should include more test cases that check the functionality of integration. eg if number of lines of code committed by student is correctly computed.
1,the design includes test plan. however the test plan has nothing related to tests or which test cases are going to be considered. it just explains the flow of how an instructor would reach the metrics data palette team should at least mention which files are the test cases going to be written on and what are they going to test.
1,the background is clear and thorough but the explanation of the changes to be made to the system lack detail. terms such as dom the blob api and were not explained.
1,i am giving this zero because of concerns of plagiarism. your page has multiple sections that are direct copy pastes of the that you linked to. you either need to write something original or site that this is not your work. consider having shorter summary of these sections and link to the other for greater background as you have already done.
1,the page feel more like project report instead of page. they should not tell people to go through the following page instead they should just tell the page is previous work.
1,they list the files to be changed for the final stage of the project but the description of what will be changed is still lacking. i love to see screenshots of added code or an explanation of what is and is not needed.
1,the document clearly mentions the requirement of the project with the problem statement.
1,authors have clearly explained what needs to be done and how it would be done.
1,yes the authors have specified the changes that have already been implemented as part of the oss project and the proposed set of changes that are to be implemented as part of the final project. detailed information on the changes already made is available as link to the previous document. this document clearly captures the implementation of the and rust files. the design document attached in this round encompasses the proposed design of implementation of the renderingcontext d and enabling of the blob api for testing the code. the authors have also listed the files changed and to be changed making it easier for the reviewers to keep track of the code on though the text is lucid lack of visual tool like flow charts tables or diagrams to concisely illustrate the workflow might make it difficult for new readers to follow the proposed and the interlinking of various modules. so one suggestion at this point is that the authors could have included visual representation of the design. apart from that the document is well made and credits to the team.
1,the authors have adequately explained the changes made to the system. ot would have been better if some visual modes are added.
1,the authors do great job of explaining the technical details and the api functionality of the requirements. furthermore they provide list of files that are going to be changed in the scope of this project. however the document would be more complete if the authors provided more details about specifics of changes. for example the description of high level changes pertaining to the d is adequate but it would be better if the authors elaborated on the code that is going to be filtered out.
1,duplicating code and fixing it for the new implementation is an effective strategy but not very dry and could result in code that is hard to maintain read and test.
1,there is less about what they gonna do but more about before and after part
1,need to include flow diagram
1,the design sounds good but that largely due to how vague it is naturally we want to add the things we need to add and remove the things we need to remove.
1,the authors have not mentioned the name of the design pattern used but have mentioned the steps for implementation.
1,the high level view of the solution appears to be reasonable. the problem with this design is that there is no discussion present about any principles or patterns that are going to be utilized as part of the solution. i would suggest using certain keywords to make the decisions more clear to the reader. for example the authors talk about refusing the code of d and it would be helpful if the concrete mechanism were specified. for example patterns like decorator or adapter would be relevant for this case.
1,not very well. lack of the use case.
1,the design feels simple and not much different from the one i saw in round in my perspective because i have already reviewed the project in the previous round. but to new reviewer it might not be that direct at first as they need to understand the base of the project and the first phase of implementation which is covered in the document of the previous project.
1,the main thread behind the design seems to be refusing the existing code which provides the similar functionality. this is great idea. it is consistent with the appropriate programming principles e.g. not reinventing the wheel. one suggestion would be for the authors to explain why the instance of the class from which the relevant parts of code are going to be copied is not directly used as this would be more dry approach. in case if this is not possible then providing proper reasoning and justification would be helpful.
1,though the team have explained their work pretty well the team should think about adding few diagrams to better help in the understanding of the project. currently the team have not used any diagrams.
1,it would be nice to see of the off screen canvas.
1,a suggestion would be to add some visualization about what the does would be helpful.
1,still no visualization of any kind
1,the design does not include any kind of diagram. it would have been better if flowchart or class diagram could have been included in the document.
1,the current document does not include visualization tool inclusion of such tool would have made the document more readable. nevertheless the link to the of the previous document includes flow diagram that clearly outlines the code flow of how the control flows from the incorporation of web ill file to its rust implementation in .rs to the dom implementation and finally to the 
1,it would have been better if some screenshots and diagrams was added to the design doc to better explain the functionality.
1,there are no diagrams present in the document. while the diagrams for apis and class interactions may have been helpful they are not necessary for this project as the authors provide detailed explanation of the relevant 
1,hough the team have explained their work pretty well the have not included test plan. it is an important part of the project and should be included
1,the test plan is clear but shallow. finer grain tests should be described not simply functional tests.
1,no there is no test plan
1,it would have been better if test plan covering changes made to the system was added to the design doc.
1,the test plan is not included in the design document. while the instances of testing are certainly mentioned e.g. specific could be tested by writing custom file and then running it the similar way. and finally we ll test our code by enabling the blob api. the authors do not provide an extensive discussion of specifically what functionality is going to be tested.
1,yes this is the best design i have reviewed. it has clearly explained the changes in steps. the formatting is great and it very well made with very good design details and objectives. it also included the current scenario and typical score table. it should be great if there an expected final outcome visualization as well.
1,authors adequately explained the changes to be made to the system but it would have been better if they have provided how and what model dependency needs to be implemented to achieve the goal.
1,the explanation is inadequate needs more textual explanation of the problem and approach
1,team did not explained project well with the description. diagrams do explain the approach but for reader to get the overview but text description is also important. team can work on adding text description. same had been suggested in the last review.
1,just small explanation of the proposed solution has been given. they could clearly explained more.
1,the authors used lot of charts for use cases this is great but they only explained little for implementation which could be explained in great detail.
1,the design is clear at high level but lacks detail. the report described what the project is but how will this feature be implemented.
1,the authors have provided use cases for creating new subclass of questionnaire however more details can be added to the implementation section such as what new methods will be doing and test plans.
1,the team has included all the details required to implement the given requirement. the documents lacks the changes the changes that will be made to the system and also the design of the changes. the document just included the list of files that will be changes to achieve the desired result.
1,yes it has the implementation plan of which allows the instructor to decide about review times. since that is the only thing to be implemented there no more issues. i think the diagram does have very pretty look it should be better if the screenshot can be smaller so that the fonts in the diagrams can be seen more clearly.
1,authors have given brief description of the subclass of questionnaire named that they are going to implement but it would have been better if they have provided how and what model dependency needs to implemented to achieve the goal.
1,the explanation is adequate. i would suggest that the design of the doc be more explicit. it may include some sub titles and the font should be of different sizes to emphasize some parts.
1,the authors gave enough explanations about the design for the ui parts. that is how will they design the ui and handle the problems related to ui but they didn give the design for how will they deal with the reviews differently when instructors check or check the box. i cannon identify how can they check if the box is checked in the code and how can they according to the status of the box to make sure the students can only update the previous reviews when the box is unchecked and students can require new reviews when the box is checked.
1,the authors have still only mentioned the ui side changes i.e. adding to control the functionality. they have not thought about the actual logic to limit the students from seeing the reviews. please include this in the design as this completes the entire functionality.
1,the authors have explained the scope of the project pretty well. but as i mentioned in the earlier review whole paragraph on the background of is not required one or two sentences would have sufficed.
1,the design appears appropriate but since it is shallow it is hard to tell how sound it is. how will user be prevented from requesting another review. also the naming seems to assume either one or two rounds. what about more than two rounds.
1,the design seems good. however it would be better if the author can mention the design principles and patterns followed in the documentation.
1,design plan has not changed since i last reviewed. a bit more detail would still be nice
1,design doc does not explain the approach to resolve the issue to be taken well. as could see only lines of explanation. team should explain the design more clearly for naive users too. team has not used any design principle.
1,the design lacked enough explanation about how will they deal with reviews when the box is checked and unchecked. for the naming of the function and database the name seems too long. it is better to make the name shorter and easy to understand.
1,the team has submitted partial design and the part they have thought about is complete. the rest has not been thought through. please consider the design for the logic necessary to show hide the reviews for the students.
1,yes the design is simple. the design includes details in checking rounds when it bigger than or equal to add the and otherwise do nothing. however i doubt if that needed in design document. since in the future if we need to do round reviews this feature can be misleading.
1,it looks like sound but i think the authors could add some principles and patterns which they may use into 
1,team has added flow diagram and system screenshots. team could added diagrams so as to understand sequence of events or actors involved.
1,there only one diagram from the perspective of the user in terms of how the functionality should be like. it does clearly describe the changes to be made to the system. it should be better if there another diagram which explains the work flow in terms of which files we need to do at each step and what we need to do one step after another to implement the project.
1,the flowchart included concisely explains the functionality they plan to add. suggestion add diagrams for use case or sequence diagrams to explain their implementation design. this will make the design planned easier to follow.
1,they had diagrams. one for ui and one for the implementation. the implementation can me less words and more simple.
1,the team has not used many diagrams to explain the changes made in the project. they have just explained using simplified flowchart. no use case or er diagrams have been used to explain the changes made.
1,the manual tests listed should adequately test the functionality but information should be provided on automated testing.
1,team has not mentioned test cases that they are going to write. manual testing steps are mentioned. team should work on adding test cases as manual test does not help to check all the corners of the complex system well.
1,there a test plan. the test plan is deep and indeed tests the functionality. it should be better if the test plan also includes another step between and in terms of how to make the step student can or cannon do the second review without the first one.
1,the team has explained the manual testing process. suggestion include how the go functionality is actually tested in ruby. include edge cases for the testing functionality.
1,the team has written steps that are required to test the system. however they could improve this by adding test code that would test the basic functionality.
1,manual test plan as of now. try to automate it if possible.
1,all the tests have not been implemented. but the test plan has been described. could have included more test cases to extensively test the system. automated test could have been written.
1,the test plan is not adequate enough and little bit ambiguous. for the part there are many cases not included. for example the is unchecked by default in different cases the will show or not. for the student side for each case is not clear enough and i cannon identify what the anticipated results for these cases should be.
1,design concept seems promising but brief introduction about how each module will be implemented for both reviewer and is missing.
1,the design seems simple but it is unclear on the implementation section. the authors can add more on how they plan to add new code or modify existing implementations to achieve their goal.
1,the design is simple and easy to understand. could be better if implementing some code level design.
1,the use case diagrams are understandable but i think images of web pages will make things more clear.
1,the team has include the use case diagrams for all the scenarios related to the requirement. some ui would have helped otherwise great work.
1, and class diagram are needed. if the screenshot of the same functionality was given then it would have been better.
1,please add test plan to the documentation in order to make sure that the test plan is covering the code changes.
1,no. team did not mentioned anything under test should work on this part of project as well as manual testing will not help to check all the corners of the complex project.
1,there is only title for test plan which could be in great detail.
1,the team included test plan section is the documentation which is currently blank. the team should include the automated and manual test scenarios in the document.
1,the test plan section included in the design document does not provide any content. it could specify the various scenarios considered and describe how each functionality could be tested.
1,there is no test plan included in the design document. actually there should be lot of tests need to be done for this project. from the ui controller to model the project should include test plan cover all these aspects to make sure the function can work as intended.
1,the complexity is again big unknown to me as they have kept the algorithm as black box. it is unclear where the algorithm changes are to be implemented if it is in controller and if yes in which controller. i suggest the authors to provide internal details of the algorithm in order to understand their proposed solution better. as of now i am clear about their input and output formats however i would like to know which functions do they interface with.
1,there were mock ups of how the analyze button would be displayed along side each rubric however there is no mock up for how the response would be i would like to see where and how would that response be displayed because from the flow diagram the response seems to be quite big. i would like to also know if the team is planing to display all the components of the response from the api or just few.
1,the visualization includes screen mock up analyze button which will implement the algorithm and produce the output. however there is no mock up of the screen of what will the output be like. the flow diagram is highly redundant according to me as it does not portray any additional information about the design. i would suggest them to provide sequence diagram of the algorithm methods so as to illustrate their changes.
1,i think more tests can be added
1,the team has included test plan in format by including the feature specification and two scenarios one happy path and one to capture the edge case of response generated with no text. no more test cases can be added to check if the team part in the project is implemented well. some test case scenarios that check the efficiency of the suggestion detection algorithm for example to detect review responses that generate the generalized suggestion for all the projects can be included.
1,the design document has incorporated test plans but they haven been explained neatly. only the skeleton for the tests has been provided they ve should have at least added one actual test code for the reviewer to verify.
1,their test plan includes test case for successfully displaying the pop up text message as son and displaying suggestion metrics for the review segment block of review comment box. try to include test cases where review message is absent i.e. the code should not break for empty review segment. include test case where review segment has suggestion and test if the output says suggestion present. include negative test case for the the suggestion where suggestion is not given by the reviewer and test that the output says suggestion absent.
1,i am not convinced with the similar assignments table schema. for an assignment ax there is foreign key that points to an assignment ay such that ax can be an assignment in say and ay can be the same assignment in. but what if one of the reviews from assignment a which was in was really good and we need to include that as sample and also include another review from aw from as sample. according my understanding this above requirement cannon be met with the current db table design. something that the team may look into.
1,there is one box for both review controller and assignment controller. a better picture of how they handle each event differently would have been helpful.
1,the test plan gives black box testing view which is good and easy to understand. but it would be helpful to give more details about what are tested. like new db table is added. so tests related to that and corner cases such as an old assignment gets removed foreign key constraint so how will that test be conducted would make it better.
1,the use case diagram added is drawn well and helps explaining the system. team could have added screenshots of the pages that would have helped us understand which part of the system is changing well.
1,team has added manual testing under test plan. team should also add automated test cases or brief plan on how they are going forward with automated testing of the changes.
1,the team has represented the workflow through the diagrams which is very helpful to understand the flow of the requirement with multiple actors involved in the system. however it would have been more helpful if they could add the design flow diagrams to explain the database design changes they are suggesting to be done. the new table they are suggesting to make and the fields they would map to could be shown through entity relationship diagram which will make it easy for the end user to understand the attributes and the relationship of different entities involved due to the functionality change.
1,i like the use case diagram but i would like class diagrams or database visualization too so it easier to understand how the cross course assignment linking will work.
1,some mock ui where this is going to be implemented would be helpful
1,the overall design looks good. however the author can add more details about the design principles being followed and appropriate patterns to be used.
1,the test plan seems to be covering most of the positive test cases. however it does seem to cover any negative test cases. like if the student decides not to make the review public its reviews should be shown to the ta instructor.
1,yes the problem statement and design approach sections explain clearly what the unease is and what the authors think will be good design to changes are clearly explained. having some file names would be useful to review in detail.
1,the unease diagram is helpful but does not help much as it just explains what is provided in the approach section. more in depth functionality of what each user will do or how will the design flow flow chart would be more helpful.
1,test plan is explained in detail. it covers integration testing and functional checks. however some unit testing of the new models should also be covered.
1,the authors have described solutions of the problem. however i would suggest them to include more about how these changes will be done and where are these changes going to occur what files will be affected etc.
1,i can find any explanation for principles and patterns maybe the authors should add them to 
1,yes the design seems appropriate and suitable for the case. maybe the author could specify the patterns they use in the document.
1,the design is both simple and clear. it should be better to add another step for the comparison of the instructor review and the student review. both as final examination and testing.
1,yes the design is as simple as possible. however they have only described the proposed design. they could have provided simple mock ups or samples
1,the document is well explained. thus it reduces complexity and makes itself appear quite easy for the user to understand. however more diagrams and flowcharts would have helped even more.
1,the diagram only stated the current scenario. there no final picture no diagram. the figure didn clearly describe the changes to be made to the system. it should be better if there a diagram from the user practice side diagram for the design plan and also another figure for the final picture how down it look like when the plan is implemented.
1,no the proposed ui changes are only mentioned and the diagrams in the are of the current system. use radio for and drawings.
1,team has used screenshots to show the current scenario but any flowcharts to describe how they are solving the problem is missing. adding these will make the document easier for anyone not familiar the project understand it better
1,there are no diagrams. i would suggest them to include test case diagram that can improve understandability
1,the testing appears to be pretty rigorous. they have taken into account cases when ta instructor scores should be excluded. the test cases could have been better described.
1,team has done good job in identifying the cases that needs to be tested. it will be an improvement if they can add details on how they plan to test each controller view separately.
1,the test plan is shallow. it only state what features the team will test but how the features will be test what and how many cases will be included are not clear. the team should expand the plan for each features they aim to test including specific steps and different cases.
1,both the problems and proposed changes are clearly detailed. my only suggestion is to put the description of the issue being solved in the same location as the solution to it otherwise one has to scroll around the page to figure out which problem is being fixed.
1,design is fine. some minor errors like no stop no design patterns used. just flowcharts are provided some sequence diagram or use case diagrams were provided it would improve the design lot.
1,yes the design is pretty good. the patterns followed avoids any duplication of code. but i had made suggestion in review one to take look at project and it code. the problem statement is quite similar and the code could be reused. i don see any mention of it. i hope you do take look before starting to code as it will avoid any re work.
1,design is informative. but too detailed. one would have been apt.
1,the team has discussed their plan using flowcharts. but they have not used any class diagram.
1,yes the design includes the test plan. however the test plan could have been more low level instead of just writing it should statements.
1,a through test plan is described. i do think test case could be described more efficiently so that it is clear and easy to understand. overall looks good.
1,the could have been organized better. it looks little messy. not self explanatory. the use case does not have any actors in it. suggestion code screenshots could have been placed better
1,the files to be changed have been properly listed. i feel more explanation ought be given as to why these files have been modified and in what way.
1,less explanation on problem statement. could have elaborated on the problem scenario and why changes needs to be made.
1,the design looks fine team has provided the initial test plans. a lo fi sketch is available as well. the team could have put git links to the test plan code for better organization.
1,the authors have explained well on what changes they want to make but it is unclear how it will be implemented. as i had suggested in my previous review they can mention the files controllers views involved.
1,design is too detailed. i would suggest keeping it short and precise.
1,there is just one flow diagram which does explain the activities to happen. there is no use case diagram with actors and all the uses cases expected. suggestion the use case diagram would have given better clarity about the system
1,the design does include enough test plans. the team has provided the code screenshots for the same. suggestion could have put links to the git code so that the could have been short and precise.
1,the project consists of five independent problems the scope of which is well defined in the design document. the team provides visual diagrams in the solution descriptions which further improve the explanations of changes. the fix for the issue issue related to staggered deadline is backed up by discussion about relevant db tables and corresponding part of code. one minor improvement would be for the authors to highlight the specific parts of code that are going to be changed in the updated block of code. moreover the solution to the issue issue related to instructor assignment participation is not specific enough i.e. it is not clear which structures are going to be affected by the changes. all in all the document does great job in explaining what changes are going to be introduced in the system.
1,flowcharts are simple to understand but no design patterns supporting class diagrams or sequence diagrams would be helpful.
1,you can add some more explanation of what exactly you ll do in issues like issue issue related to instructor assignment participation. i felt information is missing here.
1,fixes are simple adjustments to the current code. the last issue requires an addition of full function but i think that it is appropriate to handle the bug fix as it pulls that responsibility out and keeps things nicely separated and associated for purpose.
1, yes the design is simple in nature and easy to understand. this can be attributed to the fact that their issues are quite simple in nature. they could have provided some simple ui of the changes.
1,for each problem the authors display relevant chunks of code and discuss which parts need to be changed. aside from the issue all the solutions seem reasonable and simple. one minor suggestion for improvement would be to use instead of teach method for computing total weight in validate assignment questionnaires weights method.
1, the visualization provided in the form of flow diagrams in very easy to understand. however er diagrams of main db tables could have been provided because it is difficult to understand the data flow and inter relation between tables.
1,could have included some screenshots. otherwise great work by the team on diagrams.
1,the test plan section defines the steps needed to manually test the but i would suggest the team to also include the logic they propose to use in the spec tests the objects they would mock etc.
1,test plan is included but it makes many references to manual tests. the tests they state could be automated in straight forward manner.
1,the test plan is present. it is broken down into separate sections for each of the five issues. each section is further broken down into manual and automated testing parts. while the sections for manual testing are comprehensive the sections for automated tests are too general and do not provide clear vision for what types of changes are going to be introduced. i would suggest elaborating more on the technical side of the tests for example specifying which spec files will be modified or whether or not the project will utilize spec
1,yes the changes to be made are nicely explain. the diagrams and screenshots are in place. suggestion there was more scope to the test plans
1,the design doc explains the project in detail. i would suggest that the description could be modified by removing redundancy to make the doc more succinct. also what mac files are being touched could have been mentioned.
1,the design does appear to be sound. the team has put most of the use cases actors and explained them well. the screenshots of the ui are also present. suggestion could have explained the implementation bit more in bullet points.
1,yes the team seem to have clear idea as to what must be done and how the result must look. it would be helpful if the team gave some insights as to how the composite score formula was decided as this is the heart of the project.
1,the diagrams are detailed and explained well. suggestion the application flow could be explained in points so that the reviewer has clearer view of what is the sequence of events occurring.
1,the team has an outline of the test plan and the test scenarios which they are planning to take care of. it would be suggested that the team takes care of all the exhaustive scenarios which are related to the functionality. they could also add the step wise description of the scenarios they have mentioned or the test cases they are planning to implement. test driven approach makes sure our code is exhaustive of all scenarios.
